X_id,LICENSED_SPACES,PARKING_TYPE,STREETNAME,STREETNO,WARD
2491979,1,Widened Driveway,PRESCOTT AVE,144,9
2491980,1,Front Yard,PRESCOTT AVE,145,9
2491981,1,Front Yard,PRESCOTT AVE,148,9
2491982,1,Front Yard,PRESCOTT AVE,151,9
2491983,1,Widened Driveway,PRESCOTT AVE,152,9
2491984,1,Widened Driveway,PRESCOTT AVE,154,9
2491985,1,Front Yard,PRESCOTT AVE,155,9
2491986,1,Front Yard,PRESCOTT AVE,157,9
2491987,1,Front Yard,PRESCOTT AVE,158,9
2491988,1,Front Yard,PRESCOTT AVE,159,9
2491989,1,Front Yard,PRESCOTT AVE,160,9
2491990,1,Front Yard,PRESCOTT AVE,161,9
2491991,1,Front Yard,PRESCOTT AVE,163,9
2491992,2,Front Yard,PRESCOTT AVE,165,9
2491993,1,Front Yard,PRESCOTT AVE,167,9
2491994,1,Front Yard,PRESCOTT AVE,170,9
2491995,1,Front Yard,PRESCOTT AVE,171,9
2491996,1,Widened Driveway,PRESCOTT AVE,176,9
2491997,1,Front Yard,PRESCOTT AVE,178,9
2491998,1,Widened Driveway,PRESCOTT AVE,180,9
2491999,1,Front Yard,PRESCOTT AVE,182,9
2492000,1,Widened Driveway,PRESCOTT AVE,184,9
2492001,3,Front Yard,PRESCOTT AVE,187,9
2492002,1,Widened Driveway,PRESCOTT AVE,188,9
2492003,1,Widened Driveway,PRESCOTT AVE,190,9
2492004,1,Front Yard,PRESCOTT AVE,197,9
2492005,1,Front Yard,PRESCOTT AVE,198,9
2492006,1,Front Yard,PRESCOTT AVE,204,9
2492007,1,Widened Driveway,PRESCOTT AVE,205,9
2492008,1,Front Yard,PRESCOTT AVE,206,9
2492009,1,Widened Driveway,PRESCOTT AVE,208,9
2492010,1,Widened Driveway,PRESCOTT AVE,214,9
2492011,1,Front Yard,PRESCOTT AVE,218,9
2492012,1,Front Yard,PRESCOTT AVE,220,9
2492013,1,Front Yard,PRESCOTT AVE,233,9
2492014,1,Front Yard,PRESCOTT AVE,235,9
2492015,1,Front Yard,PRESCOTT AVE,238,9
2492016,1,Front Yard,PRESCOTT AVE,240,9
2492017,2,Front Yard,PRESCOTT AVE,247,9
2492018,1,Front Yard,PRESCOTT AVE,248,9
2492019,1,Front Yard,PRESCOTT AVE,256,9
2492020,1,Front Yard,PRESCOTT AVE,268,9
2492021,1,Front Yard,PRESCOTT AVE,270,9
2492022,1,Front Yard,PRESCOTT AVE,40,9
2492023,1,Front Yard,PRESCOTT AVE,75,9
2492024,1,Front Yard,PRESCOTT AVE,95,9
2492025,1,Front Yard,PRETORIA AVE,22,14
2492026,1,Front Yard,PRETORIA AVE,6,14
2492027,1,Front Yard,PRETORIA AVE,8,14
2492028,1,Widened Driveway,PRICEFIELD RD,23,11
2492029,1,Front Yard,PRICEFIELD RD,25,11
2492030,1,Widened Driveway,PRICEFIELD RD,72,11
2492031,1,Front Yard,PRICEFIELD RD,76,11
2492032,1,Front Yard,PRICEFIELD RD,78,11
2492033,1,Front Yard,PRICEFIELD RD,80,11
2492034,1,Widened Driveway,PRICEFIELD RD,82,11
2492035,1,Front Yard,PRIMROSE AVE,34,9
2492036,1,Front Yard,PRISCILLA AVE,117,4
2492037,1,Front Yard,PRISCILLA AVE,119,4
2492038,1,Front Yard,PRISCILLA AVE,12,4
2492039,1,Front Yard,PRISCILLA AVE,127,4
2492040,1,Front Yard,PRISCILLA AVE,129,4
2492041,1,Front Yard,PRISCILLA AVE,137,4
2492042,1,Front Yard,PRISCILLA AVE,139,4
2492043,1,Front Yard,PRISCILLA AVE,141,4
2492044,1,Front Yard,PRISCILLA AVE,153,4
2492045,1,Front Yard,PRISCILLA AVE,157,4
2492046,1,Front Yard,PRISCILLA AVE,16,4
2492047,1,Front Yard,PRISCILLA AVE,169,4
2492048,1,Front Yard,PRISCILLA AVE,17,4
2492049,1,Front Yard,PRISCILLA AVE,20,4
2492050,1,Front Yard,PRISCILLA AVE,25,4
2492051,1,Front Yard,PRISCILLA AVE,38,4
2492052,1,Front Yard,PRISCILLA AVE,41,4
2492053,1,Front Yard,PRISCILLA AVE,47,4
2492054,1,Front Yard,PRISCILLA AVE,49,4
2492055,1,Front Yard,PRISCILLA AVE,71,4
2492056,1,Front Yard,PRISCILLA AVE,83,4
2492057,1,Front Yard,PRITCHARD AVE,101,5
2492058,1,Front Yard,PRITCHARD AVE,140,5
2492059,1,Front Yard,PRITCHARD AVE,142,5
2492060,1,Front Yard,PRITCHARD AVE,30,5
2492061,1,Front Yard,PRITCHARD AVE,99,5
2492062,1,Front Yard,PRUST AVE,27,14
2492063,1,Boulevard Parking,PRUST AVE,33,14
2492064,1,Front Yard,PRUST AVE,70,14
2492065,1,Front Yard,PRYOR AVE,17,9
2492066,1,Front Yard,PRYOR AVE,22,9
2492067,1,Front Yard,PRYOR AVE,29,9
2492068,1,Front Yard,PRYOR AVE,6,9
2492069,1,Front Yard,QUEBEC AVE,185,4
2492070,1,Front Yard,QUEBEC AVE,186,4
2492071,1,Front Yard,QUEBEC AVE,188,9
2492072,1,Widened Driveway,QUEBEC AVE,197,4
2492073,1,Widened Driveway,QUEBEC AVE,20,4
2492074,1,Boulevard Parking,QUEBEC AVE,204,4
2492075,1,Widened Driveway,QUEBEC AVE,207,4
2492076,1,Front Yard,QUEBEC AVE,209,4
2492077,1,Front Yard,QUEBEC AVE,215,4
2492078,1,Widened Driveway,QUEBEC AVE,22,4
2492079,1,Front Yard,QUEBEC AVE,223,4
2492080,1,Front Yard,QUEBEC AVE,225,4
2492081,1,Front Yard,QUEBEC AVE,228,4
2492082,1,Front Yard,QUEBEC AVE,241,4
2492083,1,Widened Driveway,QUEBEC AVE,243,4
2492084,1,Front Yard,QUEBEC AVE,249,4
2492085,1,Front Yard,QUEBEC AVE,329,4
2492086,1,Front Yard,QUEBEC AVE,383,4
2492087,1,Front Yard,QUEBEC AVE,386,4
2492088,1,Front Yard,QUEBEC AVE,394,4
2492089,1,Front Yard,QUEBEC AVE,400,4
2492090,1,Front Yard,QUEBEC AVE,402,4
2492091,2,Front Yard,QUEBEC AVE,408,4
2492092,1,Front Yard,QUEBEC AVE,414,4
2492093,1,Front Yard,QUEBEC AVE,416,4
2492094,1,Front Yard,QUEBEC AVE,426,4
2492095,1,Front Yard,QUEBEC AVE,437,4
2492096,1,Widened Driveway,QUEBEC AVE,449,4
2492097,1,Front Yard,QUEBEC AVE,454,4
2492098,1,Front Yard,QUEBEC AVE,456,4
2492099,1,Front Yard,QUEBEC AVE,458,4
2492100,2,Front Yard,QUEEN ST E,1113,14
2492101,1,Front Yard,QUEEN ST E,1527,14
2492102,1,Front Yard,QUEEN ST E,1533,14
2492103,1,Front Yard,QUEEN ST E,1535,14
2492104,1,Front Yard,QUEEN ST E,2471,19
2492105,1,Front Yard,QUEEN ST E,2475,19
2492106,1,Front Yard,QUEENS DR,138,5
2492107,1,Front Yard,QUEENSDALE AVE,100,14
2492108,1,Front Yard,QUEENSDALE AVE,104,14
2492109,1,Front Yard,QUEENSDALE AVE,113,14
2492110,1,Front Yard,QUEENSDALE AVE,118,14
2492111,1,Front Yard,QUEENSDALE AVE,119,14
2492112,1,Front Yard,QUEENSDALE AVE,12,14
2492113,1,Front Yard,QUEENSDALE AVE,121,14
2492114,1,Front Yard,QUEENSDALE AVE,125,14
2492115,1,Front Yard,QUEENSDALE AVE,126,14
2492116,1,Front Yard,QUEENSDALE AVE,127,14
2492117,1,Front Yard,QUEENSDALE AVE,129,14
2492118,1,Front Yard,QUEENSDALE AVE,13,14
2492119,1,Front Yard,QUEENSDALE AVE,130,14
2492120,1,Front Yard,QUEENSDALE AVE,133,14
2492121,1,Front Yard,QUEENSDALE AVE,134,14
2492122,1,Front Yard,QUEENSDALE AVE,135,14
2492123,1,Front Yard,QUEENSDALE AVE,137,14
2492124,1,Front Yard,QUEENSDALE AVE,14,14
2492125,1,Front Yard,QUEENSDALE AVE,149,14
2492126,1,Front Yard,QUEENSDALE AVE,153,14
2492127,1,Front Yard,QUEENSDALE AVE,154,14
2492128,1,Front Yard,QUEENSDALE AVE,155,14
2492129,1,Front Yard,QUEENSDALE AVE,157,14
2492130,1,Front Yard,QUEENSDALE AVE,162,14
2492131,1,Front Yard,QUEENSDALE AVE,164,14
2492132,1,Front Yard,QUEENSDALE AVE,17,14
2492133,1,Front Yard,QUEENSDALE AVE,18,14
2492134,1,Front Yard,QUEENSDALE AVE,183,19
2492135,1,Front Yard,QUEENSDALE AVE,19,14
2492136,1,Front Yard,QUEENSDALE AVE,199,19
2492137,1,Front Yard,QUEENSDALE AVE,20,14
2492138,1,Front Yard,QUEENSDALE AVE,200,19
2492139,1,Front Yard,QUEENSDALE AVE,206,19
2492140,1,Front Yard,QUEENSDALE AVE,207,19
2492141,1,Front Yard,QUEENSDALE AVE,208,19
2492142,1,Front Yard,QUEENSDALE AVE,209,19
2492143,1,Front Yard,QUEENSDALE AVE,211,19
2492144,1,Front Yard,QUEENSDALE AVE,213,19
2492145,1,Front Yard,QUEENSDALE AVE,215,19
2492146,1,Front Yard,QUEENSDALE AVE,217,19
2492147,1,Front Yard,QUEENSDALE AVE,220,19
2492148,1,Front Yard,QUEENSDALE AVE,222,19
2492149,1,Front Yard,QUEENSDALE AVE,223,19
2492150,1,Front Yard,QUEENSDALE AVE,227,19
2492151,1,Front Yard,QUEENSDALE AVE,229,19
2492152,1,Front Yard,QUEENSDALE AVE,23,14
2492153,1,Widened Driveway,QUEENSDALE AVE,246,19
2492154,1,Front Yard,QUEENSDALE AVE,248,19
2492155,1,Front Yard,QUEENSDALE AVE,250,19
2492156,1,Front Yard,QUEENSDALE AVE,260,19
2492157,1,Front Yard,QUEENSDALE AVE,262,19
2492158,1,Front Yard,QUEENSDALE AVE,264,19
2492159,1,Front Yard,QUEENSDALE AVE,265,19
2492160,1,Front Yard,QUEENSDALE AVE,266,19
2492161,1,Front Yard,QUEENSDALE AVE,267,19
2492162,1,Front Yard,QUEENSDALE AVE,268,19
2492163,1,Front Yard,QUEENSDALE AVE,272,19
2492164,1,Front Yard,QUEENSDALE AVE,276,19
2492165,1,Front Yard,QUEENSDALE AVE,278,19
2492166,1,Front Yard,QUEENSDALE AVE,279,19
2492167,1,Front Yard,QUEENSDALE AVE,28,14
2492168,1,Front Yard,QUEENSDALE AVE,280,19
2492169,1,Front Yard,QUEENSDALE AVE,283,19
2492170,1,Front Yard,QUEENSDALE AVE,285,19
2492171,1,Front Yard,QUEENSDALE AVE,286,19
2492172,1,Front Yard,QUEENSDALE AVE,287,19
2492173,1,Front Yard,QUEENSDALE AVE,289,19
2492174,1,Front Yard,QUEENSDALE AVE,291,19
2492175,1,Front Yard,QUEENSDALE AVE,296,19
2492176,1,Front Yard,QUEENSDALE AVE,30,14
2492177,1,Front Yard,QUEENSDALE AVE,308,19
2492178,1,Front Yard,QUEENSDALE AVE,31,14
2492179,1,Front Yard,QUEENSDALE AVE,310,19
2492180,1,Front Yard,QUEENSDALE AVE,312,19
2492181,1,Front Yard,QUEENSDALE AVE,314,19
2492182,1,Front Yard,QUEENSDALE AVE,323,19
2492183,1,Front Yard,QUEENSDALE AVE,324,19
2492184,1,Front Yard,QUEENSDALE AVE,333,19
2492185,1,Front Yard,QUEENSDALE AVE,341,19
2492186,1,Front Yard,QUEENSDALE AVE,343,19
2492187,1,Front Yard,QUEENSDALE AVE,347,19
2492188,1,Front Yard,QUEENSDALE AVE,36,14
2492189,1,Front Yard,QUEENSDALE AVE,38,14
2492190,1,Front Yard,QUEENSDALE AVE,39,14
2492191,1,Front Yard,QUEENSDALE AVE,40,14
2492192,1,Front Yard,QUEENSDALE AVE,41,14
2492193,1,Front Yard,QUEENSDALE AVE,42,14
2492194,1,Front Yard,QUEENSDALE AVE,44,14
2492195,1,Front Yard,QUEENSDALE AVE,5,14
2492196,1,Front Yard,QUEENSDALE AVE,61,14
2492197,1,Front Yard,QUEENSDALE AVE,63,14
2492198,1,Widened Driveway,QUEENSDALE AVE,66,14
2492199,1,Front Yard,QUEENSDALE AVE,67,14
2492200,1,Front Yard,QUEENSDALE AVE,68,14
2492201,1,Front Yard,QUEENSDALE AVE,69,14
2492202,1,Front Yard,QUEENSDALE AVE,70,14
2492203,1,Front Yard,QUEENSDALE AVE,71,14
2492204,1,Front Yard,QUEENSDALE AVE,85,14
2492205,1,Front Yard,QUEENSDALE AVE,87,14
2492206,1,Front Yard,RAINS AVE,24,12
2492207,1,Front Yard,RAINSFORD RD,120,19
2492208,1,Front Yard,RAINSFORD RD,43,19
2492209,1,Front Yard,RAINSFORD RD,44,19
2492210,1,Front Yard,RAINSFORD RD,46,19
2492211,1,Front Yard,RAINSFORD RD,48,19
2492212,1,Front Yard,RAINSFORD RD,50,19
2492213,1,Widened Driveway,RAINSFORD RD,52,19
2492214,1,Front Yard,RAINSFORD RD,54,19
2492215,1,Front Yard,RAINSFORD RD,55,19
2492216,1,Front Yard,RAINSFORD RD,56,19
2492217,1,Front Yard,RAINSFORD RD,57,19
2492218,1,Front Yard,RAINSFORD RD,58,19
2492219,1,Widened Driveway,RAINSFORD RD,59,19
2492220,1,Front Yard,RAINSFORD RD,60,19
2492221,1,Front Yard,RAINSFORD RD,61,19
2492222,1,Front Yard,RAINSFORD RD,64,19
2492223,1,Front Yard,RAINSFORD RD,92,19
2492224,1,Front Yard,RAMBERT CRES,10,4
2492225,1,Front Yard,RAMBERT CRES,11,4
2492226,1,Widened Driveway,RAMBERT CRES,14,4
2492227,1,Widened Driveway,RAMBERT CRES,2,4
2492228,1,Widened Driveway,RAMBERT CRES,3,4
2492229,1,Widened Driveway,RAMBERT CRES,34,4
2492230,1,Widened Driveway,RAMBERT CRES,36,4
2492231,1,Front Yard,RAMBERT CRES,38,4
2492232,1,Front Yard,RAMBERT CRES,6,4
2492233,1,Widened Driveway,RAMBERT CRES,7,4
2492234,1,Front Yard,RAMBERT CRES,8,4
2492235,1,Front Yard,RAMSDEN RD,24,8
2492236,1,Front Yard,RANDOLPH RD,132,15
2492237,1,Front Yard,RANDOLPH RD,134,15
2492238,1,Front Yard,RANDOLPH RD,163,15
2492239,1,Front Yard,RANDOLPH RD,226,15
2492240,1,Front Yard,RANDOLPH RD,39,15
2492241,1,Widened Driveway,RANLEIGH AVE,115,15
2492242,1,Widened Driveway,RANLEIGH AVE,117,15
2492243,1,Widened Driveway,RANLEIGH AVE,140,15
2492244,1,Front Yard,RANLEIGH AVE,146,15
2492245,1,Front Yard,RANLEIGH AVE,154,15
2492246,1,Widened Driveway,RANLEIGH AVE,173,15
2492247,1,Widened Driveway,RANLEIGH AVE,184,15
2492248,1,Front Yard,RANLEIGH AVE,186,15
2492249,1,Widened Driveway,RANLEIGH AVE,188,15
2492250,1,Widened Driveway,RANLEIGH AVE,195,15
2492251,1,Front Yard,RANLEIGH AVE,199,15
2492252,1,Front Yard,RANLEIGH AVE,200,15
2492253,1,Widened Driveway,RANLEIGH AVE,203,15
2492254,1,Front Yard,RANLEIGH AVE,204,15
2492255,1,Front Yard,RANLEIGH AVE,245,15
2492256,1,Widened Driveway,RANLEIGH AVE,247,15
2492257,1,Front Yard,RANLEIGH AVE,248,15
2492258,1,Front Yard,RANLEIGH AVE,256,15
2492259,1,Widened Driveway,RANLEIGH AVE,29,15
2492260,1,Front Yard,RANLEIGH AVE,32,15
2492261,1,Widened Driveway,RANLEIGH AVE,36,15
2492262,1,Front Yard,RANLEIGH AVE,38,15
2492263,1,Front Yard,RANLEIGH AVE,46,15
2492264,1,Front Yard,RANLEIGH AVE,78,15
2492265,1,Widened Driveway,RANLEIGH AVE,80,15
2492266,1,Widened Driveway,RANLEIGH AVE,82,15
2492267,1,Front Yard,RANLEIGH AVE,84,15
2492268,2,Boulevard Parking,RATHNELLY AVE,19,12
2492269,1,Front Yard,RATHNELLY AVE,70,12
2492270,1,Front Yard,RATHNELLY AVE,72,12
2492271,1,Boulevard Parking,RATHNELLY AVE,76,12
2492272,1,Front Yard,RAVENAL ST,10,5
2492273,1,Front Yard,RAVENAL ST,11,5
2492274,1,Front Yard,RAVENAL ST,13,5
2492275,1,Front Yard,RAVENAL ST,14,5
2492276,1,Front Yard,RAVENAL ST,15,5
2492277,1,Front Yard,RAVENAL ST,16,5
2492278,1,Front Yard,RAVENAL ST,30,5
2492279,1,Front Yard,RAVENAL ST,33,5
2492280,1,Front Yard,RAVENAL ST,4,5
2492281,1,Front Yard,RAVENAL ST,5,5
2492282,1,Front Yard,RAVENAL ST,6,5
2492283,1,Front Yard,RAVENAL ST,7,5
2492284,1,Front Yard,RAVENAL ST,9,5
2492285,1,Front Yard,RAVINA CRES,14,14
2492286,1,Front Yard,RAVINA CRES,18,14
2492287,1,Front Yard,RAVINA CRES,22,14
2492288,1,Front Yard,RAVINA CRES,5,14
2492289,1,Widened Driveway,RAVINA CRES,7,14
2492290,1,Front Yard,RAVINA CRES,72,14
2492291,1,Widened Driveway,RAVINA CRES,9,14
2492292,1,Widened Driveway,RAWLINSON AVE,53,15
2492293,1,Widened Driveway,RAWLINSON AVE,55,15
2492294,1,Front Yard,RAWLINSON AVE,61,15
2492295,1,Front Yard,RAWLINSON AVE,85,15
2492296,1,Front Yard,RAY AVE,31,5
2492297,1,Front Yard,RAYMOND AVE,11,13
2492298,1,Front Yard,RAYMOND AVE,12,4
2492299,1,Front Yard,RAYMOND AVE,14,13
2492300,1,Front Yard,RAYMOND AVE,16,4
2492301,1,Front Yard,RAYMOND AVE,17,4
2492302,1,Front Yard,RAYMOND AVE,25,4
2492303,1,Front Yard,RAYMOND AVE,27,4
2492304,1,Front Yard,RAYMOND AVE,29,13
2492305,1,Front Yard,RAYMOND AVE,30,4
2492306,1,Front Yard,RAYMOND AVE,32,4
2492307,1,Front Yard,RAYMOND AVE,35,4
2492308,1,Front Yard,RAYMOND AVE,36,13
2492309,1,Front Yard,RAYMOND AVE,39,4
2492310,1,Front Yard,RAYMOND AVE,41,4
2492311,1,Front Yard,RAYMOND AVE,45,4
2492312,1,Front Yard,RAYMOND AVE,49,4
2492313,1,Front Yard,RAYMOND AVE,5,4
2492314,1,Front Yard,RAYMOND AVE,58,4
2492315,1,Front Yard,RAYMOND AVE,62,4
2492316,1,Front Yard,RAYMOND AVE,63,4
2492317,1,Front Yard,RAYMOND AVE,67,4
2492318,1,Front Yard,RAYMOND AVE,68,4
2492319,1,Front Yard,RAYMOND AVE,70,4
2492320,1,Front Yard,RAYMOND AVE,72,4
2492321,1,Front Yard,RAYMOND AVE,74,4
2492322,1,Front Yard,RAYMOND AVE,79,4
2492323,1,Front Yard,RAYMOND AVE,81,4
2492324,1,Front Yard,RAYMOND AVE,9,4
2492325,1,Front Yard,REDHILL AVE,17,9
2492326,1,Front Yard,REDHILL AVE,2,9
2492327,1,Front Yard,REDWOOD AVE,45,14
2492328,1,Front Yard,REGENT ST (YK),108,12
2492329,1,Front Yard,REGENT ST (YK),114,12
2492330,1,Front Yard,REGENT ST (YK),60,12
2492331,1,Front Yard,REXFORD RD,6,4
2492332,1,Front Yard,REXFORD RD,8,4
2492333,1,Front Yard,RHODES AVE,11,14
2492334,1,Front Yard,RHODES AVE,113,14
2492335,1,Front Yard,RHODES AVE,120,14
2492336,1,Front Yard,RHODES AVE,132,14
2492337,1,Front Yard,RHODES AVE,140,14
2492338,1,Widened Driveway,RHODES AVE,151,14
2492339,1,Widened Driveway,RHODES AVE,155,14
2492340,1,Front Yard,RHODES AVE,186,14
2492341,1,Front Yard,RHODES AVE,196,14
2492342,1,Front Yard,RHODES AVE,212,14
2492343,1,Widened Driveway,RHODES AVE,237,14
2492344,1,Widened Driveway,RHODES AVE,239,14
2492345,1,Front Yard,RHODES AVE,249,14
2492346,1,Front Yard,RHODES AVE,271,14
2492347,1,Front Yard,RHODES AVE,28,14
2492348,1,Front Yard,RHODES AVE,284,14
2492349,1,Front Yard,RHODES AVE,308,14
2492350,1,Front Yard,RHODES AVE,312,14
2492351,2,Front Yard,RHODES AVE,360,14
2492352,1,Front Yard,RHODES AVE,461,14
2492353,1,Front Yard,RHODES AVE,54,14
2492354,1,Front Yard,RHODES AVE,55,14
2492355,1,Front Yard,RHODES AVE,57,14
2492356,1,Front Yard,RHODES AVE,58,14
2492357,1,Front Yard,RHODES AVE,64,14
2492358,1,Front Yard,RHODES AVE,70,14
2492359,1,Front Yard,RHODES AVE,74,14
2492360,1,Front Yard,RHODES AVE,90,14
2492361,1,Front Yard,RHODES AVE,91,14
2492362,1,Front Yard,RHODES AVE,92,14
2492363,1,Widened Driveway,RHYL AVE,11,19
2492364,1,Front Yard,RHYL AVE,25,19
2492365,1,Front Yard,RICHARD AVE,15,14
2492366,1,Widened Driveway,RICHARD AVE,17,14
2492367,1,Front Yard,RICHARD AVE,29,14
2492368,1,Front Yard,RICHARDSON AVE,12,12
2492369,1,Front Yard,RICHARDSON AVE,14,12
2492370,2,Front Yard,RICHMOND ST W,546,10
2492371,1,Front Yard,RICHMOND ST W,631,10
2492372,1,Front Yard,RICHMOND ST W,703,10
2492373,1,Front Yard,RICHMOND ST W,719,10
2492374,1,Front Yard,RICHMOND ST W,733,10
2492375,1,Front Yard,RICHMOND ST W,745,10
2492376,1,Front Yard,RICHMOND ST W,755,10
2492377,2,Front Yard,RICHMOND ST W,871,10
2492378,1,Widened Driveway,RICHVIEW AVE,221,12
2492379,2,Front Yard,RICHVIEW AVE,325,12
2492380,1,Front Yard,RICHVIEW AVE,408,12
2492381,1,Widened Driveway,RICHVIEW AVE,420,12
2492382,2,Widened Driveway,RICHVIEW AVE,422,12
2492383,1,Front Yard,RICHVIEW AVE,425,12
2492384,1,Front Yard,RIDEAU AVE,14,4
2492385,1,Front Yard,RIDELLE AVE,473,8
2492386,1,Front Yard,RIDELLE AVE,477,8
2492387,1,Front Yard,RIDELLE AVE,525,8
2492388,2,Widened Driveway,RIDGE DR,37,11
2492389,2,Widened Driveway,RIDGE HILL DR,30,8
2492390,2,Front Yard,RIDGE HILL DR,61,8
2492391,2,Widened Driveway,RIDGE HILL DR,89,8
2492392,1,Front Yard,RIDLEY,1,4
2492393,1,Widened Driveway,RIDLEY BLVD,18,8
2492394,1,Front Yard,RIDLEY BLVD,33,8
2492395,1,Front Yard,RIDLEY BLVD,37,8
2492396,1,Front Yard,RIDLEY BLVD,41,8
2492397,1,Front Yard,RIDLEY BLVD,43,8
2492398,1,Front Yard,RIDLEY GDNS,23,4
2492399,2,Front Yard,RIDLEY GDNS,25,4
2492400,1,Front Yard,RIDLEY GDNS,27,4
2492401,1,Front Yard,RIDLEY GDNS,29,4
2492402,1,Front Yard,RIDLEY GDNS,7,4
2492403,1,Front Yard,RITCHIE AVE,11,4
2492404,2,Front Yard,RITCHIE AVE,13,4
2492405,2,Front Yard,RITCHIE AVE,15,4
2492406,2,Front Yard,RITCHIE AVE,17,4
2492407,1,Front Yard,RITCHIE AVE,34,4
2492408,1,Front Yard,RITCHIE AVE,56,4
2492409,1,Front Yard,RIVERCOURT BLVD,1,14
2492410,1,Front Yard,RIVERCOURT BLVD,11,14
2492411,1,Front Yard,RIVERCOURT BLVD,14,14
2492412,1,Front Yard,RIVERCOURT BLVD,2,14
2492413,1,Front Yard,RIVERCOURT BLVD,35,14
2492414,1,Front Yard,RIVERCOURT BLVD,37,14
2492415,1,Widened Driveway,RIVERCOURT BLVD,38,14
2492416,1,Front Yard,RIVERCOURT BLVD,4,14
2492417,1,Front Yard,RIVERCOURT BLVD,46,14
2492418,1,Front Yard,RIVERCOURT BLVD,48,14
2492419,1,Front Yard,RIVERCOURT BLVD,5,14
2492420,1,Widened Driveway,RIVERCOURT BLVD,6,14
2492421,1,Front Yard,RIVERCREST RD,101,4
2492422,1,Front Yard,RIVERCREST RD,53,4
2492423,1,Front Yard,RIVERCREST RD,69,4
2492424,1,Front Yard,RIVERDALE AVE,102,14
2492425,1,Front Yard,RIVERDALE AVE,110,14
2492426,1,Front Yard,RIVERDALE AVE,130,14
2492427,1,Widened Driveway,RIVERDALE AVE,132,14
2492428,1,Widened Driveway,RIVERDALE AVE,39,14
2492429,1,Widened Driveway,RIVERDALE AVE,54,14
2492430,1,Front Yard,RIVERDALE AVE,80,14
2492431,1,Widened Driveway,RIVERDALE AVE,93,14
2492432,1,Widened Driveway,RIVERDALE AVE,95,14
2492433,2,Widened Driveway,RIVERSIDE DR,328,4
2492434,1,Front Yard,RIVERVIEW GDNS,41,4
2492435,1,Front Yard,RIVERVIEW GDNS,69,4
2492436,1,Front Yard,RIVERVIEW GDNS,99,4
2492437,1,Front Yard,ROBBINS AVE,37,19
2492438,1,Front Yard,ROBBINS AVE,50,19
2492439,1,Front Yard,ROBBINS AVE,71,19
2492440,1,Widened Driveway,ROBBINS AVE,74,19
2492441,1,Front Yard,ROBERT ST,13,5
2492442,1,Front Yard,ROBERT ST,67,5
2492443,1,Front Yard,ROBERT ST (YK),15,11
2492444,1,Front Yard,ROBERT ST (YK),29,11
2492445,1,Front Yard,ROBERT ST (YK),69,11
2492446,1,Front Yard,ROBERT ST (YK),71,11
2492447,1,Front Yard,ROBINA AVE,101,9
2492448,1,Front Yard,ROBINA AVE,104,9
2492449,1,Front Yard,ROBINA AVE,105,9
2492450,1,Front Yard,ROBINA AVE,107,9
2492451,1,Front Yard,ROBINA AVE,108,9
2492452,1,Front Yard,ROBINA AVE,111,9
2492453,1,Front Yard,ROBINA AVE,113,9
2492454,1,Front Yard,ROBINA AVE,115,9
2492455,1,Front Yard,ROBINA AVE,117,9
2492456,1,Front Yard,ROBINA AVE,118,9
2492457,1,Front Yard,ROBINA AVE,119,9
2492458,1,Front Yard,ROBINA AVE,123,9
2492459,1,Front Yard,ROBINA AVE,124,9
2492460,1,Front Yard,ROBINA AVE,137,9
2492461,1,Front Yard,ROBINA AVE,139,9
2492462,1,Front Yard,ROBINA AVE,141,9
2492463,1,Front Yard,ROBINA AVE,142,9
2492464,1,Front Yard,ROBINA AVE,143,9
2492465,1,Front Yard,ROBINA AVE,145,9
2492466,1,Front Yard,ROBINA AVE,149,9
2492467,1,Front Yard,ROBINA AVE,151,9
2492468,1,Front Yard,ROBINA AVE,152,9
2492469,1,Front Yard,ROBINA AVE,157,9
2492470,1,Front Yard,ROBINA AVE,160,9
2492471,1,Front Yard,ROBINA AVE,162,9
2492472,1,Front Yard,ROBINA AVE,165,9
2492473,1,Front Yard,ROBINA AVE,167,9
2492474,1,Front Yard,ROBINA AVE,168,9
2492475,1,Front Yard,ROBINA AVE,169,9
2492476,1,Front Yard,ROBINA AVE,170,9
2492477,1,Front Yard,ROBINA AVE,171,9
2492478,1,Front Yard,ROBINA AVE,172,9
2492479,1,Front Yard,ROBINA AVE,173,9
2492480,1,Front Yard,ROBINA AVE,175,9
2492481,1,Front Yard,ROBINA AVE,179,9
2492482,1,Front Yard,ROBINA AVE,203,12
2492483,1,Front Yard,ROBINA AVE,206,12
2492484,1,Front Yard,ROBINA AVE,207,12
2492485,1,Front Yard,ROBINA AVE,208,12
2492486,1,Front Yard,ROBINA AVE,209,12
2492487,1,Front Yard,ROBINA AVE,211,12
2492488,1,Widened Driveway,ROBINA AVE,213,12
2492489,1,Front Yard,ROBINA AVE,215,12
2492490,1,Front Yard,ROBINA AVE,231,12
2492491,1,Front Yard,ROBINA AVE,232,12
2492492,1,Front Yard,ROBINA AVE,236,12
2492493,1,Front Yard,ROBINA AVE,239,12
2492494,1,Front Yard,ROBINA AVE,240,12
2492495,1,Front Yard,ROBINA AVE,241,12
2492496,1,Front Yard,ROBINA AVE,244,12
2492497,1,Front Yard,ROBINA AVE,246,12
2492498,1,Front Yard,ROBINA AVE,248,12
2492499,1,Front Yard,ROBINA AVE,250,12
2492500,1,Front Yard,ROBINA AVE,252,12
